School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Network,Is_GoCPS_Participant,Is_GoCPS_PreK,Is_GoCPS_Elementary,Is_GoCPS_High_School,Open_For_Enrollment_Date,Closed_For_Enrollment_Date,School_Latitude,School_Longitude,Location,multiSensory,SignificantlyModifiedMOD,transition
400030,7120,66221,CICS - WEST BELDEN,CICS - West Belden,ES,FALSE,TRUE,TRUE,FALSE,"West Belden is a school community recognized for its academic excellence. As one of the top rated charter schools in the city of Chicago, West Belden offers a rigorous academic curriculum that promotes critical thinking skills. We offer an extensive range of programs including an extensive after-school program that provides enrichment in the arts and athletics.",Director,Kristin Eng,Assistant Principal of Operations,Laura Sowa,2245 N MCVICKER AVE,Chicago,Illinois,60639,7736379430,7736379791,https://www.cps.edu/schools/schoolprofiles/400030,https://www.cicswestbelden.org,https://www.facebook.com/cicswestbelden/,https://twitter.com/CICSWestBelden,https://www.youtube.com/user/distinctiveschools,,FALSE,"K,1,2,3,4,5,6,7,8",K-8,519,427,62,253,35,474,4,1,0,0,0,5,0,0,There are 519 students enrolled at CICS - WEST BELDEN.  82.3% are Low Income Students.  11.9% are Diverse Learners.  48.7% are Limited English Learners.,The largest demographic at CICS - WEST BELDEN is Hispanic.  This demographic makes up 91.3% of the student population.  The second greatest demographic is Black at 6.7%.,TRUE,,Full Day,7:50 am-3:30 pm,,3:30 pm - 5:45 pm,7:00 AM,,TRUE,,TRUE,,,,,,"74, 65, 91","Blue, Green",Milwaukee District North (MD-N),,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,Assistant Principal of Curriculum & Instruction,Noemi Simons,,,,,,,,,Charter,FALSE,FALSE,FALSE,FALSE,9/1/2004,,41.921687,-87.776749,POINT (-87.776749 41.921687),0,0,0
400031,3180,66381,CICS - WRIGHTWOOD,CICS - Wrightwood,ES,FALSE,TRUE,TRUE,FALSE,"CICS Wrightwood (K-8) is dedicated to preparing students for high school and beyond by emphasizing achievement through action and accountability. A partnership of teachers, staff, families and community work together to create a nurturing environment where all students are offered challenging and engaging learning opportunities that foster their understanding of the world.",Director,David Lewis,Assistant Principal,Ayodeji Ogunniyi,8130 S CALIFORNIA AVE,Chicago,Illinois,60652,7734344575,7734716178,https://www.cps.edu/schools/schoolprofiles/400031,https://cicswrightwood.org,,,,,FALSE,"K,1,2,3,4,5,6,7,8",K-8,613,477,64,3,584,17,3,0,4,0,0,2,0,3,There are 613 students enrolled at CICS - WRIGHTWOOD.  77.8% are Low Income Students.  10.4% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at CICS - WRIGHTWOOD is Black.  This demographic makes up 95.3% of the student population.  The second greatest demographic is Hispanic at 2.8%.,TRUE,,Full Day,7:45 am -3:30 pm,,3:30 pm-6:00 pm,7:30 AM,,TRUE,,TRUE,,,,,,,,,,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,Assistant Principal,Valencia Bush,Facilities Manager,Adrian Alvarado,Head Maintenance,Mario Rodriguez,,,,,Charter,FALSE,FALSE,FALSE,FALSE,9/1/2004,,41.745365,-87.692614,POINT (-87.692614 41.745365),0,0,0
400039,5780,66331,ERIE,Erie Elementary Charter School,ES,FALSE,TRUE,TRUE,FALSE,"In 2005, its founding year, Erie Charter opened with 80 students in kindergarten and 1st grade and has grown to include over 400 students in K-8. Erie fosters the habits of heart, mind and work. We build Spanish proficiency and open doors to multicultural competence through our dual language program. Our responsive environment and engaging curriculum empower, educate and elevate students to confidently enter a path of higher education and participate in a diverse global society.",Director,Karem Gomez,Principal,Lucy Amaro,1405 N WASHTENAW AVE,Chicago,Illinois,60622,7734867161,7734867234,https://www.cps.edu/schools/schoolprofiles/400039,http://www.eriecharterschool.org,https://www.facebook.com/eriecharterschool,https://twitter.com/eecseagles,,,FALSE,"K,1,2,3,4,5,6,7,8",K-8,393,299,55,180,62,315,8,0,0,0,0,7,0,1,There are 393 students enrolled at ERIE.  76.1% are Low Income Students.  14% are Diverse Learners.  45.8% are Limited English Learners.,The largest demographic at ERIE is Hispanic.  This demographic makes up 80.2% of the student population.  The second greatest demographic is Black at 15.8%.,TRUE,,Full Day,8:00 am-3:15 pm,,3:15 pm-6:00 pm,7:30 AM,Spanish,TRUE,,TRUE,,,,,,72,,,,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,Assistant Principal,Dr Joel Livingston,Executive Director,Carlos Perez,,,,,,,Charter,FALSE,FALSE,FALSE,FALSE,9/1/2004,,41.906771,-87.694364,POINT (-87.694364 41.906771),0,0,0
400044,7810,66261,KIPP - ASCEND,KIPP Ascend Charter School,ES,FALSE,TRUE,TRUE,FALSE,"<p>KIPP Ascend&nbsp;is a college prep school serving&nbsp;students in grades&nbsp;K-8&nbsp;at two North Lawndale campuses: KIPP Ascend Primary (K-4) and KIPP Ascend Middle (5-8).&nbsp;The mission of KIPP&nbsp;Ascend is to empower students with the academic skills and character traits necessary to&nbsp;be successful&nbsp;in high school, college, and life.&nbsp;Our KIPP Forward program helps students apply to and enroll in excellent high schools, and continues to support KIPP graduates in high school and&nbsp;beyond to ensure they apply to, enroll in, and graduate from college.</p>",Director,Marquita Curry,Primary School Principal (grades K-4),Marquita Curry,1616 S AVERS AVE,Chicago,Illinois,60623,7735214399,7735214766,https://www.cps.edu/schools/schoolprofiles/400044,https://www.kippchicago.org,https://www.facebook.com/KIPPChicagoSchools/,,,,FALSE,"K,1,2,3,4,5,6,7,8",K-8,946,750,110,29,877,62,1,0,1,0,0,4,0,1,There are 946 students enrolled at KIPP - ASCEND.  79.3% are Low Income Students.  11.6% are Diverse Learners.  3.1% are Limited English Learners.,The largest demographic at KIPP - ASCEND is Black.  This demographic makes up 92.7% of the student population.  The second greatest demographic is Hispanic at 6.6%.,TRUE,,Full Day,7:45 AM-3:30 PM,,,7:35am,,TRUE,,TRUE,,,,,,,,,,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,Middle School Principal (grades 7-8),Cory Washington,,,,,,,,,Charter,FALSE,FALSE,FALSE,FALSE,9/1/2004,,41.85837,-87.721071,POINT (-87.721071 41.85837),0,0,0
400046,6770,66211,LEARN - BUTLER,L.E.A.R.N. - Romano Butler Campus,ES,FALSE,TRUE,TRUE,FALSE,LEARN Charter Schools is committed to providing children with a solid academic foundation so they have the ability and desire to earn a college degree. Our objective is to ensure that effective student-centered instruction is provided daily in a resource-rich environment where students receive a high level of attention and support.,Director,Sharanda Morehead,,,1132 S HOMAN AVE,Chicago,Illinois,60624,7737220200,7738260015,https://www.cps.edu/schools/schoolprofiles/400046,http://www.learncharter.org,https://www.facebook.com/LEARNCharters/,https://twitter.com/LEARNCharters,,,FALSE,"K,1,2,3,4,5,6,7,8",K-8,488,419,44,0,460,9,1,0,0,0,0,1,0,17,There are 488 students enrolled at LEARN - BUTLER.  85.9% are Low Income Students.  9% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at LEARN - BUTLER is Black.  This demographic makes up 94.3% of the student population.  The second greatest demographic is Other at 3.7%.,TRUE,,Full Day,8:30 am-4:00 pm,,,8:00 AM,,TRUE,,TRUE,,,,,,,,,,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,,,,,,,,,,,Charter,FALSE,FALSE,FALSE,FALSE,9/1/2004,,41.867273,-87.710679,POINT (-87.710679 41.867273),0,0,0
400047,8072,66562,LEARN - CAMPBELL,L.E.A.R.N. - Charles and Dorothy Campbell Campus,ES,FALSE,FALSE,TRUE,FALSE,LEARN Charter School 3rd Campus provides students with the ambition and academic foundation to earn a college degree. The school has small class sizes with 2 instructors in each classroom and an extended school year (200 days) and school day (8:30-4 p.m.). We have 3.5 hours of reading and writing instruction as well as small group and one-on-one instruction daily.,Director,Tiffany Routier,,,212 S FRANCISCO AVE,Chicago,Illinois,60612,7738260370,7738260109,https://www.cps.edu/schools/schoolprofiles/400047,http://www.learncharter.org,https://www.facebook.com/LEARNCharters/,https://twitter.com/LEARNCharters,,,FALSE,"K,1,2,3,4,5,6",K-6,358,276,45,5,342,15,1,0,0,0,0,0,0,0,There are 358 students enrolled at LEARN - CAMPBELL.  77.1% are Low Income Students.  12.6% are Diverse Learners.  1.4% are Limited English Learners.,The largest demographic at LEARN - CAMPBELL is Black.  This demographic makes up 95.5% of the student population.  The second greatest demographic is Hispanic at 4.2%.,TRUE,,Full Day,8:30 am-4:00 pm,,,8:00 AM,,,,TRUE,,,,,,"126, 94","Blue, Green",,,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,,,,,,,,,,,Charter,FALSE,FALSE,FALSE,FALSE,7/1/2009,,41.877861,-87.698739,POINT (-87.698739 41.877861),0,0,0
400048,6775,66561,LEARN - EXCEL,L.E.A.R.N. - Excel Campus,ES,FALSE,FALSE,TRUE,FALSE,"The objective of LEARN&rsquo;s System of Learning is to ensure that effective student-centered instruction is being executed consistently across classrooms (and schools) to maximize student achievement. LEARN differentiates instruction, utilizes assessment data, and coaches our instructors to constantly improve the quality of teaching.",Director,Robertson Sekou,,,3021 W CARROLL AVE,Chicago,Illinois,60612,3122437001,7738266698,https://www.cps.edu/schools/schoolprofiles/400048,http://www.learncharter.org,https://www.facebook.com/LEARNCharters/,https://twitter.com/LEARNCharters,,,FALSE,"K,1,2,3,4,5,6",K-6,401,300,38,3,385,12,0,0,0,0,0,3,0,1,There are 401 students enrolled at LEARN - EXCEL.  74.8% are Low Income Students.  9.5% are Diverse Learners.  0.7% are Limited English Learners.,The largest demographic at LEARN - EXCEL is Black.  This demographic makes up 96% of the student population.  The second greatest demographic is Hispanic at 3%.,TRUE,,Full Day,8:30 AM-4:00 PM,,,8:00 AM,,,,TRUE,,,,,,,,,,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,,,,,,,,,,,Charter,FALSE,FALSE,FALSE,FALSE,7/1/2008,,41.874687,-87.686568,POINT (-87.686568 41.874687),0,0,0
400049,5870,67071,LEGACY,Legacy Charter School,ES,FALSE,TRUE,TRUE,FALSE,"Legacy Charter School is a public charter school educating approximately&nbsp;468 scholars in Kindergarten through 8th gr. in Chicago's North Lawndale neighborhood. Legacy is an outstanding center for teaching and learning for children and their families that recognizes and nurtures the full potential of every child, provides a foundation for a college education, and educates its scholars to be creative and critical thinkers and responsible citizens in school, at home, and in the broader community.<br />  <br />  <br />  Legacy prepares its scholars for success in college and beyond, helping them build a robust academic intellectual foundation from which to grow. Beginning with full-day pre-k, and consistently through 8th gr. Legacy's curriculum emphasizes literacy, and sets the stage for sustainable academic achievement by its scholars. Our curriculum and culture emphasize both academic achievement and social-emotional growth.<br />  <br />  Legacy's curriculum educates the whole child. All scholars participate weekly in art, music, and physical education. Team sports and after school clubs are available to scholars, including tutoring, choir, &nbsp;basketball, soccer, and the Boys &amp; Girls Club.",Director,Liz Goss,Director of Finance & Operations,Tamala Daniels,3318 W OGDEN AVE,Chicago,Illinois,60623,7735421640,7735421699,https://www.cps.edu/schools/schoolprofiles/400049,https://legacycharterchicago.org,http://www.facebook.com/LegacyCharterSchoolChicago,http://twitter.com/legacy_charter,http://www.youtube.com/LegacyCharter,,FALSE,"K,1,2,3,4,5,6,7,8",K-8,454,377,68,7,408,28,4,1,1,0,0,0,0,12,There are 454 students enrolled at LEGACY.  83% are Low Income Students.  15% are Diverse Learners.  1.5% are Limited English Learners.,The largest demographic at LEGACY is Black.  This demographic makes up 89.9% of the student population.  The second greatest demographic is Hispanic at 6.2%.,TRUE,,Full Day,8:00 am-3:30 pm,,3:30 pm-5:30 pm,8:00 AM,,,,TRUE,,,,,,,"Blue,Pink",,,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,,,,,,,,,,,Charter,FALSE,FALSE,FALSE,FALSE,9/1/2004,,41.856859,-87.730348,POINT (-87.730348 41.856859),0,0,0
400050,7920,66271,NAMASTE,Namaste Charter School,ES,FALSE,TRUE,TRUE,FALSE,"Namaste believes children who are healthy and active perform better in the classroom. Along with rigorous differentiated academic instruction, students receive an hour of physical education daily with a healthy breakfast/lunch and daily recess. Innovative programs include dual language, after-school programming, parent center, and middle school electives.",Director,Rocio Tovalin,Associate Principal,Sara Crawford,3737 S PAULINA ST,Chicago,Illinois,60609,7737159558,7733766495,https://www.cps.edu/schools/schoolprofiles/400050,http://www.namastecharterschool.org,https://www.facebook.com/NamasteCharterSchool/,https://twitter.com/namastecharter,https://www.youtube.com/user/NamasteCharter,,FALSE,"K,1,2,3,4,5,6,7,8",K-8,362,235,88,185,7,325,21,1,0,0,0,8,0,0,There are 362 students enrolled at NAMASTE.  64.9% are Low Income Students.  24.3% are Diverse Learners.  51.1% are Limited English Learners.,The largest demographic at NAMASTE is Hispanic.  This demographic makes up 89.8% of the student population.  The second greatest demographic is White at 5.8%.,TRUE,,Full Day,"Mon.-Thurs. 8:30 AM-4:00 PM, Fri. 8:30 AM-1:30 PM",,04:00 PM-5:30 PM,7:45 AM,Spanish,TRUE,,TRUE,,,,,,"9, 39",Orange,,,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,"Director of HR, Finance & Operations",Tracy Smith-Jackson,,,,,,,,,Charter,FALSE,FALSE,FALSE,FALSE,9/1/2004,,41.8257,-87.667724,POINT (-87.667724 41.8257),0,0,0
400060,6850,66191,AHS - PASSAGES,Asian Human Services - Passages Charter School,ES,FALSE,TRUE,TRUE,FALSE,"<p>AHS - Passages Charter School, also&nbsp;simply called Passages Elementary, is a Pre-K through 8th grade charter school with Asian Human Services. Over 50% of our graduates go to their high school of choice (compared to 15% of CPS overall).</p>  <p>The mission of Passages&nbsp;Elementary is to serve all students throughout the city, including students who are&nbsp;immigrants and refugees. We take pride in providing high quality, small group, differentiated instruction to all students. We offer&nbsp;full day PreK classes with&nbsp;a Reggio Emelia approach to learning. We also offer family classes, music, art, physical education, computers, and so much more.</p>",Director,Michael Stewart,Assistant Principal,Mrs. Erica Hernandez,1643 W BRYN MAWR AVE,Chicago,Illinois,60660,7734333530,7737693229,https://www.cps.edu/schools/schoolprofiles/400060,https://mytrellus.org/passages-charter-school,http://www.facebook.com/passageselementarycharterschool,http://twitter.com/passagesahs,https://www.youtube.com/channel/UCjBAmcNaqbUemwaDiqg9_QA,,FALSE,"K,1,2,3,4,5,6,7,8",K-8,355,223,34,158,139,82,27,93,0,0,0,14,0,0,There are 355 students enrolled at AHS - PASSAGES.  62.8% are Low Income Students.  9.6% are Diverse Learners.  44.5% are Limited English Learners.,The largest demographic at AHS - PASSAGES is Black.  This demographic makes up 39.2% of the student population.  The second greatest demographic is Asian at 26.2%.,TRUE,,Full Day,7:45 AM-3:30 PM,,3:30 pm-5:30 pm,7:45 AM,,TRUE,TRUE,TRUE,,,,,,"50, 22",Red,,,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,Counselor,Ms. Janeisha Hood Rogers,Case Manager,,,,,,,,Charter,FALSE,FALSE,FALSE,FALSE,9/1/2004,,41.983371,-87.67116,POINT (-87.67116 41.983371),0,0,0
400068,2045,63021,PLATO,Plato Learning Academy,ES,FALSE,TRUE,TRUE,FALSE,"Plato Learning Academy prides itself on its motto: “Working Collaboratively, Thinking Critically, Achieving Academically.” Plato offers a rigorous curriculum and a safe environment. Plato believes in the innate capacity of every child to succeed and is committed to Excellence in Education including teacher performance and the instructional methods utilized.",Principal,Anthony Chalmers,CAO,Patricia Yadgir,5545 W HARRISON ST,Chicago,Illinois,60644,7734133090,7736735105,https://www.cps.edu/schools/schoolprofiles/400068,http://www.platolearningacademy.org,https://www.facebook.com/platolearningacademy,https://twitter.com/AQS_Plato,,,FALSE,"K,1,2,3,4,5,6,7,8",K-8,183,143,21,0,178,5,0,0,0,0,0,0,0,0,There are 183 students enrolled at PLATO.  78.1% are Low Income Students.  11.5% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at PLATO is Black.  This demographic makes up 97.3% of the student population.  The second greatest demographic is Hispanic at 2.7%.,TRUE,,Full Day,8:00 am-3:30 pm,,,7:30 AM,,,,TRUE,,,,,,,Green,,,,,,,,PROVISIONAL SUPPORT,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.",Schools that are operated by private entities under contract with the Chicago Public Schools. Acceptance based on application or random lottery if applicable.,School Year 2022-2023,Curriculum Director,India Stewart,Dean of Student,Rodney Quinn,Office Manager - Primary,Angela Frazier,Office Manager - Middle,Keisha Owens,,,Contract,FALSE,FALSE,FALSE,FALSE,7/1/2008,,41.87276,-87.763337,POINT (-87.763337 41.87276),0,0,0
400069,4150,67081,POLARIS,Polaris Charter Academy,ES,FALSE,TRUE,TRUE,FALSE,"Polaris is committed to helping students become academically successful lifelong learners with a strong sense of personal and civic responsibility. Through experiential learning, fully integrated and infused literacy, and real world investigation, Polaris seeks to create the next generation of active and engaged citizens.",Director,Michelle Navarre,Other,Francesca Peck,620 N SAWYER AVE,Chicago,Illinois,60624,7735340820,7735346645,https://www.cps.edu/schools/schoolprofiles/400069,https://pcachicago.org,https://www.facebook.com/PolarisCharterAcademy,https://twitter.com/PolarisCA,https://www.youtube.com/channel/UCHblvjecJ7Bp29RCD6amsGQ,,FALSE,"K,1,2,3,4,5,6,7,8",K-8,355,246,44,3,315,37,2,0,0,0,0,1,0,0,There are 355 students enrolled at POLARIS.  69.3% are Low Income Students.  12.4% are Diverse Learners.  0.8% are Limited English Learners.,The largest demographic at POLARIS is Black.  This demographic makes up 88.7% of the student population.  The second greatest demographic is Hispanic at 10.4%.,TRUE,,Full Day,7:50 am-4:00 pm,,4:00 pm-6:00 pm,7:20 AM,,,,TRUE,,,,,,,,,,,,,,,NOT APPLICABLE,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2022-2023,Office Manager,Robin Alexander,,,,,,,,,Charter,FALSE,FALSE,FALSE,FALSE,7/1/2007,,41.89255,-87.707796,POINT (-87.707796 41.89255),0,0,0
